,Auvergne-Rhone-Alpes,Bourgogne-Franche-Comte,Bretagne,Centre-Val de Loire,Grand-Est,Hauts-de-France,Ile-de-France,Normandie,Nouvelle-Aquitaine,Occitanie,PACA,Pays-de-la-Loire
2017-06-01 09:30:00,9116,-,-,6888,7372,3541,-,4988,4205,2545,-,-
2017-06-01 09:45:00,9139,-,-,6874,7363,3528,-,4983,4209,2545,-,-
2017-06-01 10:00:00,9140,-,-,6878,7372,3530,-,4978,4206,2543,-,-
2017-06-01 10:15:00,9133,-,-,6864,7347,3567,-,4978,4199,2543,-,-
2017-06-01 10:30:00,9133,-,-,6879,7342,3563,-,4983,4198,2541,-,-
2017-06-01 10:45:00,9134,-,-,6906,7340,3559,-,4992,4207,2538,-,-
2017-06-01 11:00:00,9122,-,-,6884,7333,3570,-,4975,4204,2537,-,-
2017-06-01 11:15:00,9137,-,-,6861,7347,3567,-,4966,4202,2460,-,-
2017-06-01 11:30:00,9112,-,-,6877,7347,3567,-,4977,4194,2473,-,-
2017-06-01 11:45:00,9099,-,-,6872,7316,3530,-,4969,4200,2480,-,-
2017-06-01 12:00:00,9110,-,-,6897,7302,3526,-,4964,4201,2457,-,-
2017-06-01 12:15:00,9098,-,-,6910,7310,3510,-,4970,4198,2452,-,-
2017-06-01 12:30:00,9032,-,-,6909,7320,3505,-,4963,4193,2433,-,-
2017-06-01 12:45:00,9094,-,-,6924,7318,3543,-,4996,4199,2521,-,-
2017-06-01 13:00:00,9063,-,-,6912,7305,3514,-,4976,4202,2530,-,-
2017-06-01 13:15:00,9062,-,-,6927,7282,3534,-,4994,4192,2530,-,-
2017-06-01 13:30:00,9035,-,-,6901,7263,3523,-,4982,4182,2535,-,-
2017-06-01 13:45:00,9105,-,-,6944,7288,3541,-,4996,4198,2528,-,-
2017-06-01 14:00:00,9006,-,-,6900,7264,3509,-,4985,4165,2531,-,-
2017-06-01 14:15:00,9074,-,-,6953,7281,3542,-,5002,4190,2520,-,-
2017-06-01 14:30:00,9091,-,-,6948,7262,3539,-,5000,4196,2506,-,-
2017-06-01 14:45:00,9066,-,-,6986,7292,3535,-,4999,4197,2502,-,-
2017-06-01 15:00:00,9011,-,-,6991,7258,3515,-,4979,4193,2478,-,-
2017-06-01 15:15:00,9071,-,-,7000,3934,3531,-,4999,4192,2511,-,-
2017-06-01 15:30:00,9069,-,-,7006,7271,3552,-,4995,4195,2520,-,-
2017-06-01 15:45:00,9052,-,-,7007,7252,3538,-,4990,4190,2493,-,-
2017-06-01 16:00:00,9050,-,-,6993,7254,3548,-,5000,4192,2497,-,-
2017-06-01 16:15:00,9001,-,-,6934,7247,3533,-,4978,4191,2452,-,-
2017-06-01 16:30:00,8988,-,-,6916,3939,3512,-,4962,4189,2449,-,-
2017-06-01 16:45:00,9040,-,-,6973,7236,3544,-,4990,4192,2526,-,-
2017-06-01 17:00:00,9017,-,-,6929,7260,3510,-,4963,4183,2519,-,-
2017-06-01 17:15:00,8947,-,-,6945,7240,3483,-,4946,4183,2520,-,-
2017-06-01 17:30:00,8996,-,-,6987,7247,3509,-,4967,4185,2518,-,-
2017-06-01 17:45:00,9095,-,-,7027,3925,3580,-,4993,4192,2515,-,-
2017-06-01 18:00:00,9017,-,-,6994,7218,3587,-,4942,4189,2521,-,-
2017-06-01 18:15:00,8931,-,-,6963,7237,3589,-,4944,4187,2525,-,-
2017-06-01 18:30:00,9085,-,-,7008,7241,3581,-,4968,4192,2520,-,-
2017-06-01 18:45:00,9141,-,-,7016,7260,3586,-,4973,4189,2529,-,-
2017-06-01 19:00:00,9155,-,-,7038,7249,3590,-,4971,4191,2525,-,-
2017-06-01 19:15:00,9191,-,-,7048,7254,3580,-,4982,4189,2521,-,-
2017-06-01 19:30:00,9179,-,-,7067,7256,3571,-,4994,4187,2523,-,-
2017-06-01 19:45:00,9209,-,-,7067,7259,3586,-,4988,4189,2528,-,-
2017-06-01 20:00:00,9131,-,-,7074,7250,3582,-,4977,4184,2527,-,-
2017-06-01 20:15:00,9191,-,-,7113,7247,3536,-,4980,4189,2527,-,-
2017-06-01 20:30:00,9151,-,-,7090,7248,3495,-,4960,4188,2519,-,-
2017-06-01 20:45:00,9118,-,-,7107,7229,3517,-,4974,4186,2516,-,-
2017-06-01 21:00:00,9107,-,-,7095,7227,3496,-,4964,4192,2516,-,-
2017-06-01 21:15:00,9168,-,-,7140,7225,3559,-,5003,4186,2518,-,-
2017-06-01 21:30:00,9081,-,-,7104,7205,3511,-,4953,4179,2532,-,-
2017-06-01 21:45:00,9113,-,-,7152,7218,3565,-,4960,4189,2532,-,-
2017-06-01 22:00:00,9079,-,-,7159,7218,3572,-,4947,4194,2527,-,-
2017-06-01 22:15:00,9089,-,-,7133,7236,3569,-,4905,4195,2519,-,-
2017-06-01 22:30:00,9080,-,-,7128,7236,3573,-,4884,4195,2533,-,-
2017-06-01 22:45:00,9204,-,-,7309,7279,3561,-,4993,4198,2534,-,-
2017-06-01 23:00:00,9188,-,-,7287,7291,3552,-,4947,4198,2538,-,-
2017-06-01 23:15:00,9206,-,-,7252,7282,3570,-,4908,4198,2541,-,-
2017-06-01 23:30:00,9218,-,-,7217,7288,3570,-,4875,4200,2536,-,-
2017-06-01 23:45:00,9216,-,-,7376,7287,3541,-,4932,4198,2490,-,-
2017-06-02 00:00:00,9222,-,-,7278,7302,3491,-,4862,4202,2416,-,-
2017-06-02 00:15:00,9201,-,-,7414,3944,3541,-,4986,4196,2532,-,-
2017-06-02 00:30:00,9165,-,-,7316,7230,3458,-,4879,4202,2461,-,-
2017-06-02 00:45:00,9131,-,-,7210,7225,3354,-,4377,4200,2383,-,-
2017-06-02 01:00:00,9142,-,-,7301,7294,3389,-,4128,4201,2398,-,-
2017-06-02 01:15:00,9196,-,-,7359,7232,3516,-,4268,4200,2503,-,-
2017-06-02 01:30:00,9177,-,-,7300,7219,3435,-,4199,4203,2445,-,-
2017-06-02 01:45:00,9188,-,-,7373,7249,3495,-,4242,4204,2481,-,-
2017-06-02 02:00:00,9151,-,-,7295,7271,3392,-,4128,4205,2405,-,-
2017-06-02 02:15:00,9197,-,-,7434,3891,3533,-,4300,4205,2481,-,-
2017-06-02 02:30:00,9162,-,-,7378,7232,3482,-,4251,4204,2471,-,-
2017-06-02 02:45:00,9136,-,-,7408,7255,3455,-,4201,4199,2447,-,-
2017-06-02 03:00:00,9123,-,-,7382,7268,3412,-,4151,4192,2417,-,-
2017-06-02 03:15:00,9199,-,-,7346,7250,3509,-,4289,4208,2509,-,-
2017-06-02 03:30:00,9193,-,-,7338,3937,3517,-,4293,4206,2496,-,-
2017-06-02 03:45:00,9198,-,-,7344,7267,3514,-,4275,4205,2489,-,-
2017-06-02 04:00:00,9176,-,-,7335,7242,3495,-,4261,4206,2492,-,-
2017-06-02 04:15:00,9177,-,-,7302,7256,3492,-,4525,4206,2495,-,-
2017-06-02 04:30:00,9133,-,-,7240,7217,3419,-,4857,4209,2425,-,-
2017-06-02 04:45:00,9159,-,-,7286,7249,3453,-,4911,4205,2458,-,-
2017-06-02 05:00:00,9133,-,-,7245,7226,3423,-,4872,4209,2439,-,-
2017-06-02 05:15:00,9064,-,-,7173,7183,3345,-,4815,4209,2385,-,-
2017-06-02 05:30:00,9075,-,-,7183,7198,3338,-,4813,4209,2389,-,-
2017-06-02 05:45:00,9056,-,-,7294,7198,3464,-,4828,4137,2403,-,-
2017-06-02 06:00:00,9043,-,-,7297,7197,3481,-,4816,4136,2401,-,-
2017-06-02 06:15:00,9078,-,-,7379,7243,3486,-,4840,4139,2412,-,-
2017-06-02 06:30:00,9160,-,-,7425,7291,3516,-,4924,4186,2474,-,-
2017-06-02 06:45:00,9160,-,-,7428,7263,3522,-,4933,4188,2459,-,-
2017-06-02 07:00:00,9206,-,-,7439,7297,3572,-,4972,4209,2505,-,-
2017-06-02 07:15:00,9202,-,-,7421,7246,3522,-,4923,4209,2455,-,-
